DATE,PCA1,PCA2
20010921,-3540.5001069618284,1.7059301180096833
20010922,-3539.4996163542983,1.308386139464647
20010923,-3538.500941598406,-1.3476497119275836
20010924,-3537.5004784015837,0.7593909037318691
20010925,-3536.5000499416983,0.4309227022004136
20010926,-3535.500073719246,0.5996542148010002
20010927,-3534.499994968759,1.5762888164977251
20010928,-3533.499525100786,4.1628170223205165
20010929,-3532.5003724615617,2.5315178277737984
20010930,-3531.5005766061477,0.5740203144764937
20011001,-3530.5012990502382,1.2755450844504925
20011002,-3529.4996124500303,5.800096260683773
20011003,-3528.4998344969717,4.6980794975922295
20011004,-3527.500044257209,2.988414523302491
20011005,-3526.500647884337,1.460287059972588
20011006,-3525.5007207394956,2.195739834463959
20011007,-3524.500200276243,1.5420006020317722
20011008,-3523.500696772415,1.9857954740205295
20011009,-3522.500090736292,2.8803873968956886
20011010,-3521.499952692795,2.4722219566711705
20011011,-3520.4997497715904,2.7204793298650554
20011012,-3519.4999234993556,4.297092392375624
20011013,-3518.499575225669,4.876547910217794
20011014,-3517.499876232483,3.660642535632653
20011015,-3516.4994029061545,3.2568221938132336
20011016,-3515.4999198550213,1.934769036746065
20011017,-3514.50027861532,1.7337299329113471
20011018,-3513.5002290395823,1.0610625893831749
20011019,-3512.500647737894,0.9067377647571004
20011020,-3511.500398948836,0.11241653871817281
20011021,-3510.500824442737,-1.29867607212856
20011022,-3509.500781740273,-0.3791948351801362
20011023,-3508.50082162485,-1.2909280543850818
20011024,-3507.501270545801,-2.349281193168245
20011025,-3506.5007025139457,-2.4808582919036604
20011026,-3505.5008401489667,-0.34160610288252125
20011027,-3504.500736200491,-0.4865105024410905
20011028,-3503.500662863522,-1.2855387750274452
20011029,-3502.501063492493,-2.050817981730025
20011030,-3501.500612608279,0.9180416143251562
20011031,-3500.5003730334156,0.43988003301567424
20011101,-3499.500780757993,-2.5337731956020693
20011102,-3498.5002392941224,-2.6837657221374935
20011103,-3497.49996093532,-1.9140175374267545
20011104,-3496.5007250114904,-3.2592839801961904
20011105,-3495.5005196976053,-3.3092338690759244
20011106,-3494.5026963687396,-6.828665656129642
20011107,-3493.503298343907,-6.371017640146015
20011108,-3492.5039778147056,-6.904939713881589
20011109,-3491.5022825281158,-8.020156783504202
20011110,-3490.5021289293254,-8.356506859011697
20011111,-3489.5019644144577,-8.179822985876239
20011112,-3488.5021508193768,-7.607842746024982
20011113,-3487.5019065778124,-8.560234066764629
20011114,-3486.5017942615123,-8.14733324813458
20011115,-3485.5019066273653,-8.044270989019594
20011116,-3484.501426982957,-8.025552545391772
20011117,-3483.50229901318,-7.660278143750039
20011118,-3482.502448023266,-8.921012910147343
20011119,-3481.502220635164,-9.842161045653821
20011120,-3480.501672061324,-8.38095237720737
20011121,-3479.501746423781,-7.220856289389426
20011122,-3478.502986208914,-7.730721619191803
20011123,-3477.5025420217116,-8.044506055054404
20011124,-3476.502006077695,-8.643171346621099
20011125,-3475.5021137473395,-8.262520354459053
20011126,-3474.502490736202,-8.72067271702472
20011127,-3473.5031323399708,-10.14608634311411
20011128,-3472.502770858373,-8.570658877911667
20011129,-3471.5026964186854,-8.548340902729056
20011130,-3470.5024159481145,-7.208398730452458
20011201,-3469.501956531918,-7.494644272601295
20011202,-3468.5018587105005,-8.153244445422382
20011203,-3467.501831896685,-8.2791196320996
20011204,-3466.502943042973,-8.829798752449678
20011205,-3465.5028353682355,-8.603373551538741
20011206,-3464.5032291003827,-8.58656977142376
20011207,-3463.5021547928773,-9.11175617451283
20011208,-3462.5023305975155,-9.36742414455599
20011209,-3461.502210078299,-10.102478114589399
20011210,-3460.502201046229,-10.039085150955083
20011211,-3459.5017506952536,-11.340947679393022
20011212,-3458.501991651634,-11.276364600965929
20011213,-3457.502813817113,-12.694143932876198
20011214,-3456.502824571733,-12.924151371694752
20011215,-3455.503088532867,-13.937369897479197
20011216,-3454.502631385274,-12.743730617869257
20011217,-3453.501667762637,-12.18563036504625
20011218,-3452.501945778411,-12.151155547107237
20011219,-3451.5022290591824,-11.334582463289387
20011220,-3450.502331899286,-11.87107847043546
20011221,-3449.50354670078,-12.859451712689069
20011222,-3448.5036984216385,-13.306523182568306
20011223,-3447.503823807381,-15.050462847613556
20011224,-3446.50339252103,-14.603685215901763
20011225,-3445.503281590494,-11.339650392850338
20011226,-3444.504390452552,-13.54396723296615
20011227,-3443.5033389037235,-13.124218645115093
20011228,-3442.5040563982966,-10.318560794876074
20011229,-3441.5051707231232,-12.210976923123791
20011230,-3440.5036684244988,-12.744200813872418
20011231,-3439.503013027803,-14.415428160228881
20020101,-3438.5017505269407,-12.586431508971405
20020102,-3437.502748088131,-11.477794367945778
20020103,-3436.5024952743042,-11.83880747820108
20020104,-3435.5016443839795,-11.048949044201208
20020105,-3434.5015534124414,-11.607787965687562
20020106,-3433.5021421167257,-11.462175038139149
20020107,-3432.5025047529743,-11.496259699704147
20020108,-3431.502396396916,-11.306133020280177
20020109,-3430.5021208216695,-10.010716117117854
20020110,-3429.5026326931893,-10.840526292434557
20020111,-3428.503225987348,-11.853529161165113
20020112,-3427.502697888758,-11.123830947644734
20020113,-3426.502596618042,-9.82013891202974
20020114,-3425.503336318905,-11.815730507724917
20020115,-3424.503347146072,-11.760217582782394
20020116,-3423.503190944408,-12.481811849130413
20020117,-3422.502211482537,-11.144824886060434
20020118,-3421.502181616992,-10.224322990379678
20020119,-3420.5021873909063,-9.12240779893436
20020120,-3419.5030745371496,-8.759901886996758
20020121,-3418.502280553139,-7.379000263789683
20020122,-3417.502771304844,-7.29335360315266
20020123,-3416.5030541603664,-7.641450744087468
20020124,-3415.503822526456,-7.988977649961928
20020125,-3414.5023677752706,-7.966821464919871
20020126,-3413.5030742836498,-7.781901433949983
20020127,-3412.5041089728056,-7.168022648377278
20020128,-3411.5022079556584,-4.100307883038601
20020129,-3410.5016413222056,-3.5688749062077654
20020130,-3409.502134712724,-4.328375106459113
20020131,-3408.5017144402536,-4.973323907383271
20020201,-3407.502117041964,-5.667664318162874
20020202,-3406.501223459889,-1.856220233770578
20020203,-3405.5007288676607,-2.7547910526700385
20020204,-3404.500870603775,-4.1899356861844
20020205,-3403.502090091886,-5.099180551883597
20020206,-3402.5024411960203,-7.291712423089638
20020207,-3401.5019830000747,-7.058688487321065
20020208,-3400.5022208355967,-6.784530163554123
20020209,-3399.5024829732865,-5.104186092540115
20020210,-3398.503179242616,-6.276093464220422
20020211,-3397.502203497681,-5.103066668711163
20020212,-3396.502398828072,-3.111776215396746
20020213,-3395.502324965906,-5.268622436235772
20020214,-3394.502041060183,-7.421056043147704
20020215,-3393.501665213951,-6.355616728974786
20020216,-3392.5013977894396,-5.641059478464893
20020217,-3391.501487350828,-6.463768203507383
20020218,-3390.502606672453,-7.715039790041741
20020219,-3389.5031690998912,-7.158004643852221
20020220,-3388.5044544001266,-7.418101906473947
20020221,-3387.5025111478935,-8.190489404951872
20020222,-3386.502711340343,-7.718730583445252
20020223,-3385.5035283577618,-6.73703836980823
20020224,-3384.503106792903,-7.375178843059706
20020225,-3383.5034851582022,-6.95778672399072
20020226,-3382.504266813996,-6.005288050823847
20020227,-3381.5028479509856,-5.494614390377109
20020228,-3380.502780583156,-6.070117537954193
20020301,-3379.50184024778,-7.067083664648337
20020302,-3378.5010654613343,-6.326983338724538
20020303,-3377.5014899967537,-7.603286767443574
20020304,-3376.500741358106,-4.146311734356303
20020305,-3375.500530602605,-3.2700847576841876
20020306,-3374.5023364511,-5.177617924168006
20020307,-3373.5015535088733,-2.0053594454545505
20020308,-3372.500551265666,-1.819508427624656
20020309,-3371.5018749699702,-3.2898149146083795
20020310,-3370.5007047656727,-1.3425525827045246
20020311,-3369.49973852937,0.5669671416466295
20020312,-3368.499889090008,-0.9675990216098982
20020313,-3367.5009325399715,-2.358150858812532
20020314,-3366.50118817745,-3.7511476129619052
20020315,-3365.500865523696,-3.84004481446849
20020316,-3364.5006551185998,-1.4940953935136414
20020317,-3363.5008401848027,-2.0096470675279767
20020318,-3362.5024104499007,-1.694011720417873
20020319,-3361.5042687988316,-4.559978352100293
20020320,-3360.5032672507878,-3.187009570398606
20020321,-3359.502578900563,-2.6779184385812003
20020322,-3358.5026108207767,-3.3301090543787137
20020323,-3357.5010968175684,-2.643523925454725
20020324,-3356.500369321584,-3.5526716339123827
20020325,-3355.500115872186,-3.0551699491355326
20020326,-3354.4996063795097,-1.9632041868925563
20020327,-3353.5005436438023,-0.8017886524660356
20020328,-3352.4998255772643,1.065455522502314
20020329,-3351.4994084522714,2.089031338329994
20020330,-3350.499247214533,0.8565155458942435
20020331,-3349.4998274493664,1.5188430982623495
20020401,-3348.4991395663255,3.3140239979104664
20020402,-3347.4991550865416,4.466775332154159
20020403,-3346.4989796268655,4.195320590607766
20020404,-3345.4999596440957,2.159923456955222
20020405,-3344.49999662138,0.80444180487821
20020406,-3343.5006853454197,0.10946632860704719
20020407,-3342.5002943576765,-0.14127810924802553
20020408,-3341.4994425212553,0.9341501492004909
20020409,-3340.5002333712346,-1.7591360836429248
20020410,-3339.5007224023066,-1.6861918703289756
20020411,-3338.500952019913,-2.1980481581495455
20020412,-3337.5008672526055,-2.27681680218006
20020413,-3336.5015972055207,-3.4977790658842145
20020414,-3335.501235335634,-3.732204381928772
20020415,-3334.5014217164644,-3.866910650300999
20020416,-3333.501350645887,-2.0339942348834694
20020417,-3332.5006309918444,-1.9360496428064518
20020418,-3331.500069332362,-0.10597276993329441
20020419,-3330.5002893543715,0.2592340434201974
20020420,-3329.50032936404,0.4538152471121215
20020421,-3328.4995932841994,3.094164335561091
20020422,-3327.4988376767506,4.108038829195429
20020423,-3326.4991086587797,4.799804627549423
20020424,-3325.499480000364,2.755559576377065
20020425,-3324.499796256903,2.9969658993064563
20020426,-3323.50101866996,1.4317013525857507
20020427,-3322.501544142917,-0.8405358603084605
20020428,-3321.5004789641116,1.1003964560488075
20020429,-3320.5009390075647,1.2263932784192653
20020430,-3319.49959767548,2.944286222090553
20020501,-3318.499309823859,4.563289724860487
20020502,-3317.499447832248,2.6829175643890713
20020503,-3316.500555589877,0.8242769657509821
20020504,-3315.5011614701452,-0.6371625328007555
20020505,-3314.5006946720405,-0.9955792220778501
20020506,-3313.4997138046674,1.692523553044261
20020507,-3312.4997707874954,4.988066434338131
20020508,-3311.5002461270833,2.9996835188730127
20020509,-3310.4998494933916,5.078089806613123
20020510,-3309.5006973198215,3.3873678899988553
20020511,-3308.4999810707614,3.3726004343206624
20020512,-3307.5002407458123,2.5036858149776475
20020513,-3306.499364756268,6.096914138545472
20020514,-3305.499520071504,6.6870342316575115
20020515,-3304.4984968190784,8.287876000772789
20020516,-3303.498146414622,11.136915219383292
20020517,-3302.49865295211,11.159757959737934
20020518,-3301.5000187729293,7.000911465367295
20020519,-3300.4997670671855,5.1206347050249565
20020520,-3299.499006047785,5.7145627772048595
20020521,-3298.4988310962253,8.451118206416927
20020522,-3297.4996387686806,7.096086894937728
20020523,-3296.5000666102897,5.276467489537348
20020524,-3295.5002197461454,3.8900595322960356
20020525,-3294.4995524775914,3.7866678147546446
20020526,-3293.4998565592177,4.331436969526642
20020527,-3292.5003346131434,3.223862253446904
20020528,-3291.500667569875,4.334159989400716
20020529,-3290.4998501922746,5.257499332533365
20020530,-3289.4986589218115,7.5739417583000535
20020531,-3288.498531472238,9.436856393660642
20020601,-3287.4978922075243,11.44844909344701
20020602,-3286.4977689488096,11.502830358616277
20020603,-3285.498782039238,8.760994720227334
20020604,-3284.4988727312866,9.401130530487878
20020605,-3283.5001891387146,5.21588290852165
20020606,-3282.4998150078154,4.422050436780935
20020607,-3281.5000157317554,3.938237338317015
20020608,-3280.4990473473354,6.799048296660191
20020609,-3279.4996191764985,5.840822454300641
20020610,-3278.500174243298,4.00643515698658
20020611,-3277.5000597020608,6.195178405185359
20020612,-3276.4993373488487,7.382850241669983
20020613,-3275.4994536412505,8.275456180111293
20020614,-3274.497814176835,11.43124701994541
20020615,-3273.4979932046517,11.875644263365537
20020616,-3272.4975288705973,10.980310763709907
20020617,-3271.4970998651024,15.390375758414264
20020618,-3270.496985750935,15.998283971536127
20020619,-3269.496732224685,14.394688279750387
20020620,-3268.4983193195894,11.188718605181354
20020621,-3267.4976534322723,11.646845044842948
20020622,-3266.4968909721265,13.18064863303301
20020623,-3265.497186000839,13.79724889144136
20020624,-3264.4972405699627,11.650426484760176
20020625,-3263.4979515535288,9.63247275389642
20020626,-3262.4975980888175,11.794976076121907
20020627,-3261.4978619581307,10.50156428793593
20020628,-3260.498493056186,6.181015244657278
20020629,-3259.4982246078544,8.966574835026561
20020630,-3258.4985919684823,8.400436268386406
20020701,-3257.4997575897596,6.357389200580526
20020702,-3256.49969389531,5.263668746327697
20020703,-3255.499517104412,6.9205813457757905
20020704,-3254.4991746282085,6.399047257197786
20020705,-3253.4989675431298,9.292086655546035
20020706,-3252.498522457634,8.004437418386033
20020707,-3251.4986070054,8.247725692209832
20020708,-3250.49734314914,12.662916977013005
20020709,-3249.4978513042133,12.276164290245985
20020710,-3248.4980960941703,10.037618490486448
20020711,-3247.497406726372,11.00434106265925
20020712,-3246.4973152823586,10.964013257196843
20020713,-3245.498214802914,9.639864665599065
20020714,-3244.498602902944,8.199380534031299
20020715,-3243.498479020831,9.406031853071095
20020716,-3242.498424451882,10.100777419770008
20020717,-3241.498940785141,8.042703299185337
20020718,-3240.4981716759557,7.777517272541862
20020719,-3239.4979768630164,8.261468161415563
20020720,-3238.4973651463697,11.802765977952678
20020721,-3237.4976243799265,9.659022794436327
20020722,-3236.497217855849,9.588700839276505
20020723,-3235.4978658894943,9.069767760308642
20020724,-3234.499357735953,6.990277937994231
20020725,-3233.4988372276493,7.245246953016309
20020726,-3232.498789168203,7.393734890879879
20020727,-3231.4973284881344,12.206425000055484
20020728,-3230.4969440827117,15.020691880617807
20020729,-3229.4965563017813,15.713952407392055
20020730,-3228.498349389818,12.961954783672436
20020731,-3227.4988219934676,9.292496456992062
20020801,-3226.4985444986214,8.139634369997914
20020802,-3225.498063965777,12.152911165551476
20020803,-3224.498803018045,10.105925433720023
20020804,-3223.4976698522805,10.903543604896889
20020805,-3222.498601404517,8.560222312237695
20020806,-3221.4990355967384,7.1294610801045835
20020807,-3220.498792697299,7.411891966013849
20020808,-3219.4983871924815,7.603728973896983
20020809,-3218.4989305541694,7.401507326483774
